// source and thanks to: http://www.golombek.com/locations.html
Orleans France;+47.91670;+1.93330
Osaka Japan;+34.78300;+135.45000
Osborne KS;+39.41700;-98.70000
Oshkosh WI;+44.02170;-88.54500
Oslo Norway;+59.93330;+10.68330
Ottawa ON;+45.42000;-75.67000
Ottumwa IA;+41.00000;-92.43300
Overland Park KS;+38.97000;-94.66670
Owensboro KY;+37.76830;-87.11330
Oxford MS;+34.36700;-89.50000
Oxford NC;+36.28300;-78.58300
Oxnard CA;+34.20500;-119.17500
Ozark AR;+35.48300;-93.81700
Paauilo HI;+20.05000;-155.41700
Pacific Beach CA;+32.73330;-117.16700
Pacific MO;+38.47000;-90.76500
Paducah KY;+37.08690;-88.59890
Pagan Island;+18.12444;+145.76860
Pago Pago Samoa;-14.33300;-170.71700
Palembang Indonesia;-2.90000;+104.70000
Palermo Italy;38.1;13.400
Palm City FL;+27.11000;-80.11000
Palmdale CA;+34.99590;-118.11700
Palmer AK;+61.60000;-149.10000
Palo Alto CA;+37.44170;-122.16300
Panama City FL;+30.13300;-85.65000
Panama City Panama;+9.06700;-79.38300
Papeete Tahiti;-17.56700;-149.61700
Paradise NV;+36.10000;-115.11700
Paris France;+48.85000;+2.33330
Paris IL;+39.58300;-87.66700
Park Rapids MN;+46.88300;-95.08300
Park View NM;+36.75000;-106.50000
Parkersburg WV;+39.26670;-81.55830
Parma OH;+41.38500;-81.71170
Parsons WV;+39.08300;-79.66700
Pasadena CA;+34.14560;-118.14500
Pasadena TX;+29.71330;-95.21170
Pascagoula MS;+30.35330;-88.54670
Paterson NJ;+40.91690;-74.17250
Pawtucket RI;+41.87830;-71.38330
Peace River AB;+56.23000;-117.40000
Pearce Australia;-31.66670;+116.01670
Pembina ND;+48.96700;-97.25000
Penang Malaysia;+5.30000;+100.28330
Pendleton OR;+45.68300;-118.78300
Pensacola FL;+30.41420;-87.21550
Peoria IL;+40.69500;-89.59250
Perth Amboy NJ;+40.51700;-74.26700
Perth Australia;-31.83320;+116.16670
Peru IL;+41.33300;-89.16700
Peshawar Pakistan;+34.00000;+71.51330
Petersburg AK;+56.81000;-132.95000
Petersburg VA;+37.20000;-77.50000
Phenix City AL;+32.46330;-85.00330
Philadelphia PA;+39.94940;-75.15580
Philip SD;+44.05000;-101.58300
Phoenix AZ;+33.45330;-112.07400
Phuket Thailand;+8.11670;+98.31670
Picayune MS;+30.52500;-89.67830
Pico Rivera CA;+34.00000;-118.08300
Pierce NE;+42.18300;-97.55000
Pierre SD;+44.37170;-100.34800
Pilot Hill CA;+38.82783;-120.97800
Pine Bluff AR;+34.22330;-92.01670
Pine City MN;+45.83300;-93.01700
Pitcairn Island;-25.06660;-130.08300
Pittsburgh PA;+40.43860;-80.00000
Pittsfield MA;+42.44800;-73.25390
Placerville CA;+38.70970;-120.68300
Plainfield NJ;+40.63300;-74.41700
Plaisance Mauritius;-20.43330;+57.70000
Plano TX;+33.02000;-96.70000
Plattsburgh AFB NY;+44.65000;-73.46670
Plattsburgh NY;+44.66700;-73.50000
Plymouth MA;+42.00000;-70.75000
Plymouth MN;+44.98250;-93.26190
Plymouth NH;+43.83300;-71.66700
Pocatello ID;+42.87330;-112.45000
Pocomoke City MD;+38.08300;-75.58300
Pohnpei Micronesia;+6.98472;+158.21530
Point Hope AK;+68.30000;-166.63300
Polson MT;+47.66700;-114.16700
Pomona CA;+34.06170;-117.75000
Pompano Beach FL;+26.23330;-80.12500
Ponca City OK;+36.70700;-97.00920
Ponca City OK;+36.70700;-97.00920
Ponce PR;+18.01670;-66.56670
Pontiac MI;+42.63670;-83.29170
Poplar Bluff MO;+36.71700;-90.36700
Poplar MT;+48.13300;-105.16700
Port Allen HI;+21.90000;-159.60600
Port Arthur TX;+29.87500;-93.93750
Port Huron MI;+43.00000;-82.50000
Port Moresby Papua;-9.45000;+147.21670
Port of Spain Trinida;+10.60000;-61.35000
Port Salerno FL;+27.20000;-80.20000
Port Sulphur LA;+29.46700;-89.68300
Port-au-Prince Haiti;+18.58330;-72.33320
Portland ME;+43.65920;-70.25530
Portland OR;+45.51830;-122.67600
Portsmouth England;+50.75000;-1.04990
Portsmouth NH;+43.07500;-70.75670
Portsmouth OH;+38.75000;-83.00000
Portsmouth VA;+36.83530;-76.30390
Potomac MD;+39.03888;-77.17500
Pottstown PA;+40.25000;-75.66700
Poughkeepsie NY;+41.75000;-73.91700
Prague Czech Rep.;+50.08330;+14.43330
Pratt KS;+37.38550;-98.43560
Prescott AZ;+34.54670;-112.47200
Preston ID;+42.08300;-111.90000
Pretoria S. Africa;-25.85000;+28.00000
Primghar IA;+43.05000;-95.35000
Prince Albert SK;+55.39670;-111.12500
Prince George BC;+53.92000;-122.69000
Prince Rupert BC;+54.31000;-130.38000
Princeton MO;+40.38300;-93.56700
Princeton NJ;+40.35000;-74.66700
Princeton WV;+37.35000;-81.08300
Proctor VT;+43.66700;-73.00000
Prosser WA;+46.12000;-119.46000
Providence RI;+41.82550;-71.41140
Provo UT;+40.23500;-111.65700
Prudhoe Bay AK;+70.27000;-148.34000
Pueblo CO;+38.27140;-104.60900
Puerto Montt Chile;-41.43330;-73.10000
Puerto Real PR;+18.34170;-65.62140
Putnam CT;+41.91700;-71.91700
Puyallup WA;+47.12607;-122.25900
Puyallup WA;+47.27750;-122.51100
Quakertown PA;+40.46530;-75.37220
Quebec PQ;+46.75000;-71.17000
Quincy MA;+42.25170;-71.00170
Quito Ecuador;-0.13300;-78.48300
Raanana Israel;+32.18330;+34.87500
Rabat Morocco;+34.05000;-6.75000
Racine WI;+42.73030;-87.78670
Raleigh NC;+35.77720;-78.63920
Ramstein AB Germany;+49.43300;+7.60000
Rancho Palos Verdes CA;+33.76750;-118.40300
Randolph VT;+43.91700;-72.66700
Rangeley ME;+45.00000;-70.41700
Rangoon Myanmar;+16.76670;+96.15000
Rapid City SD;+44.08000;-103.22800
Rawalpindi Pakistan;+33.61700;+73.10000
Rawlins WY;+41.79000;-107.23800
Reading PA;+40.33580;-75.92780
Recife Brazil;-8.13300;-34.93300
Redding CA;+40.60000;-122.41700
Redondo Beach CA;+33.82670;-118.38700
Redwood City CA;+37.46670;-122.25000
Regensburg Germany;+49.12000;+49.02700
Regina SK;+50.50000;-104.50000
Reims France;+49.26670;+4.00000
Rennes France;+48.11670;-1.03320
Reno NV;+39.52420;-119.81100
Reseda CA;+34.20000;-118.53300
Rexburg ID;+43.82330;-111.78500
Reykjavik Iceland;+64.15000;-21.90000
Rhinelander WI;+45.65000;-89.41700
Richardson TX;+32.95330;-96.72500
Richland WA;+46.28300;-119.31700
Richmond Australia;-33.60000;+150.78330
Richmond CA;+37.93670;-122.34700
Richmond KY;+37.75000;-84.33300
Richmond UT;+41.91700;-111.83300
Richmond VA;+37.53750;-77.43580
Rifle CO;+39.58300;-107.83300
Rio de Janeiro Brazil;-22.45000;-42.71700
Riverside CA;+33.98000;-117.36500
Riverton WY;+43.02500;-108.38500
Riyadh Saudi Arabia;+24.51670;+46.78330
Roanoke VA;+37.27030;-79.94550
Robinson IL;+39.83300;-87.80000
Rochdale Lanc England;+53.60000;+2.10000
Rochester Hills MI;+42.68330;-83.13330
Rochester MN;+44.02250;-92.46750
Rochester NH;+43.30330;-70.97500
Rochester NY;+43.16140;-77.60580
Rock Hill SC;+34.92830;-81.02330
Rock Springs WY;+41.58500;-109.22500
Rockford IL;+42.26860;-89.09670
Rockland ME;+44.09170;-69.10420
Rockport MO;+40.41700;-95.50000
Rockville MD;+39.08000;-77.10000
Rockville MD;+39.08330;-77.14330
Rockwood ME;+45.65000;-69.75000
Rocky Mount NC;+35.91700;-77.78300
Rogers AR;+36.28000;-94.28000
Rome Italy;+41.86670;+12.61670
Roosevelt Roads PR;+18.25000;-65.63330
Rosemead CA;+34.07000;-118.09000
Roseville CA;+38.58250;-121.49500
Roseville MI;+42.50330;-82.93670
Rostock Germany;+54.08300;+12.13300
Roswell GA;+34.03300;-84.35000
Roswell NM;+33.39500;-104.52700
Rota Island;+14.17333;+145.23890
Rotterdam Netherlands;+51.91670;+4.45000
Rouen France;+49.41670;+1.08330
Roundup MT;+46.41700;-108.58300
Rowland Heights CA;+34.00000;-117.87500
Royal Oak MI;+42.50670;-83.14670
Ruby AK;+64.63300;-155.36700
Rugby ND;+48.36700;-100.00000
Rumford RI;+41.82000;-71.41000
Russell KS;+38.85000;-98.85000
Ruston LA;+32.52500;-92.63830
Rutland VT;+43.60830;-72.97170
S. Portland ME;+43.63500;-70.25000
Saco ME;+43.50000;-70.44330
Sacramento CA;+38.66000;-121.32000
Sacramento CA;+38.58250;-121.49500
Saginaw MI;+43.43110;-83.93470
Saginaw TX;+32.51300;-97.22000
Saipan Island;+15.12030;+145.73030
Sale Australia;-38.10000;+147.15000
Salem MA;+42.51700;-70.90000
Salem NH;+42.70000;-71.25000
Salem OR;+44.94000;-123.03300
Salem WV;+39.25000;-80.58300
Salina KS;+38.83500;-97.60830
Salina UT;+39.00000;-111.91700
Salinas CA;+36.67000;-121.65200
Salisbury MD;+38.33300;-75.66700
Sallisaw OK;+35.45000;-94.80000
Salmon ID;+45.50000;-115.75000
Salt Lake City UT;+40.75640;-111.89100
Salton City CA;+33.24000;-115.95000
Salzburg Austria;+47.78000;+13.00000
Samarrah Iraq;+34.20000;+43.90500
San Angelo TX;+31.46080;-100.43400
San Antonio TX;+29.42690;-98.48500
San Bernardino CA;+34.10830;-117.29100
San Diego CA;+32.71470;-117.15600
San Francisco CA;+37.77750;-122.4
San Jose CA;+37.33780;-121.89000
San Jose Costa Rica;+9.95000;-84.08320
San Juan PR;+18.45000;-66.00000
San Leandro CA;+37.72500;-122.15500
San Mateo CA;+37.56330;-122.32300
San Pedro CA;+33.73330;-118.28300
San Salvador El Salv.;+13.70000;-89.11700
Sanders AZ;+35.21700;-109.33300
Sandersville GA;+33.00000;-82.46000
Sandhurst Surry ENG;+51.34667;-0.80500
Sandpoint ID;+48.28300;-116.56700
Sanford ME;+43.44170;-70.77670
Santa Ana CA;+33.76330;-117.86500
Santa Barbara CA;+34.42170;-119.69900
Santa Clara CA;+37.34500;-121.94700
Santa Cruz Bolivia;-17.65000;-63.13330
Santa Fe NM;+35.68640;-105.93600
Santa Maria CA;+34.89890;-120.45600
Santa Monica CA;+34.01330;-118.48500
Santa Rosa CA;+38.44000;-122.71500
Santa Rosa NM;+34.91700;-104.68300
Santiago Chile;-33.43320;-70.66660
Santo Domingo Dom. Re;+18.43670;-69.66690
Sao Paulo Brazil;-23.56660;-46.63320
Sapporo Japan;+43.11700;+141.38300
Sarajevo Bosnia;+43.83200;+18.33500
Sarasota FL;+27.33670;-82.53170
Sargent NE;+41.66700;-99.63300
Saskatoon Sask.;+52.15000;-106.60000
Sault Ste. Marie MI;+46.48300;-84.35000
Savannah GA;+32.07830;-81.09360
Scarborough ON;+43.67000;-79.37000
Schaumburg IL;+42.04000;-88.08000
Schenectady NY;+42.81170;-73.92830
Schuyler NE;+41.46700;-97.08300
Scottsdale AZ;+33.48830;-111.92700
Scranton PA;+41.40890;-75.66280
Seabrook TX;+29.56370;-95.02560
Seaford DE;+38.64170;-75.61170
Seal Beach CA;+33.77500;-117.99300
Seattle WA;+47.60890;-122.33700
Sebastian FL;+27.84000;-80.49710
Selma AL;+32.41670;-87.02330
Selter Germany;+50.36920;+8.26640
Seoul S. Korea;+37.58330;+127.05000
Sept-Iles PQ;+50.22000;-66.31000
Seville Spain;+37.41700;-5.90000
Seward AK;+60.10000;-149.45000
Seychelles Is;-5.00000;+55.0000
Seymour TN;+35.88330;-83.71660
Shanghai China;+31.23300;+121.45000
Shannon Ireland;+52.70000;-8.91700
Shawnee KS;+39.01330;-94.71500
Sheboygan WI;+43.76000;-87.74830
Sheffield England;+53.38330;-1.46660
Shelby OH;+40.88170;-82.66170
Shelbyville TN;+35.50000;-86.46700
Sheldon IA;+43.16700;-95.83300
Shell Beach CA;+35.15522;-120.67200
Shemya AK;+52.71000;+174.12000
Sherbrooke PQ;+45.40000;-71.77000
Sheridan WY;+44.79670;-106.96200
Shiraz Iran;+29.54000;+52.59000
Shoshone ID;+42.93300;-114.40000
Shreveport LA;+32.51280;-93.74940
Shungnak AK;+66.91700;-157.33300
Sibu Malaysia;+2.35000;+111.83330
Sigonella Sicily;+37.40000;+14.92500
Silver Spring MD;+39.00000;-77.00000
Simi Valley CA;+34.26830;-118.77800
Singapore;+1.36670;+103.75000
Sioux City IA;+42.49610;-96.40830
Sioux Falls SD;+43.54300;-96.72640
Sioux Lookout ON;+50.07000;-91.92000
Sioux Narrows ON;+49.40000;-94.00000
Sitka AK;+57.05000;-135.36000
Sittwe Myanmar;+20.13330;+92.88330
Skokie IL;+42.04330;-87.74670
Slidell LA;+30.27500;-89.80170
Smyrna DE;+39.30280;-75.60670
Soda Springs ID;+42.65000;-111.61700
Soeborg Denmark;+55.42000;+12.35000
Sofia Bulgaria;+42.71670;+23.33330
Somerset KY;+37.04000;-84.36000
Somerset NJ;+40.51000;-74.56000
Somerville MA;+42.35670;-71.05690
Somerville MA;+42.38750;-71.10190
Somerville NJ;+40.56700;-74.61700
Sondrestrom Gnld.;+67.02000;-50.72000
Sonoma CA;+38.29830;-122.51300
South Bend IN;+41.67580;-86.25030
South Gate CA;+33.95500;-118.20500
South Kauai VORTAC HI;+21.90361;-159.53200
Southampton England;+50.90000;-1.49990
Southampton NY;+40.88300;-72.40000
Southfield MI;+42.47500;-83.27670
Southington CT;+41.63030;-72.87070
Sparks NV;+39.53830;-119.75300
Spartanburg SC;+34.95080;-81.93500
Spenard AK;+61.18830;-149.91700
Spencer IA;+43.15000;-95.13300
Spokane WA;+47.65890;-117.42600
Springdale AR;+36.16700;-94.11700
Springfield IL;+39.79940;-89.64750
Springfield MA;+42.10580;-72.59220
Springfield MO;+37.21750;-93.29220
Springfield OH;+39.92720;-83.80800
Springfield OR;+44.05000;-123.02000
Springfield VT;+43.29670;-72.48170
St-Hubert Quebec;+45.50000;-73.58000
St Albans VT;+44.83300;-73.08300
St Catherines ON;+43.10000;-79.12000
St Charles MO;+38.78670;-90.48000
St Clair Shores MI;+42.49670;-82.88670
St Cloud MN;+45.56670;-94.17330
St Croix VI;+17.70000;-64.80000
St George UT;+37.08300;-113.66700
St John's Nfld.;+47.08000;-52.71000
St John NB;+45.34000;-65.96000
St Joseph MO;+39.76580;-94.85060
St Louis Park MN;+44.94330;-93.35000
St Louis MO;+38.62920;-90.20610
St Lucia;+13.73330;-60.95000
St Michales MD;+38.80000;-76.20000
St Nazaire France;+47.30000;-2.21660
St Paul MN;+44.95530;-93.10190
St Petersburg FL;+27.77170;-82.63860
St Petersburg Russia;+59.95000;+30.33330
St Thomas VI;+18.33330;-64.96670
Stamford CT;+41.05250;-73.54000
Stanley Falkland Is;-51.76660;-57.98320
Staten Island NY;+40.58330;-74.15000
Statesville NC;+34.75000;-80.90000
Steamboat Springs CO;+40.50000;-106.80000
Sterling Heights MI;+42.58330;-83.01670
Sterling IL;+41.78300;-89.65000
Sterling VA;+38.94470;-77.45580
Steubenville OH;+40.36170;-80.61470
Stockholm ME;+47.08300;-68.13300
Stockholm Sweden;+59.38330;+18.00000
Stockton CA;+37.95830;-121.28800
Stony Brook NY;+40.92000;-73.13000
Strasbourg France;+48.54000;+7.62600
Stratford CT;+41.20000;-73.13330
Sturtevant WI;+42.70000;-87.90000
Stuttgart Germany;+48.80000;+9.25000
Sudbury ON;+46.54000;-80.86000
Suffolk VA;+36.72830;-76.58000
Sumter SC;+33.91830;-80.34670
Sun Valley CA;+34.25000;-118.37300
Sunnyvale CA;+37.37670;-122.03300
Sunrise FL;+26.14750;-80.25400
Superior WI;+46.72060;-92.10190
Swannanoa NC;+35.59500;-82.55720
Swift Current Sask.;+50.28000;-107.75000
Sydney Australia;-33.91660;+151.28330
Sydney NS;+46.14000;-60.08000
Syracuse NY;+43.05110;-76.15390
Tabriz Iran;+38.13330;+46.23600
Tacoma WA;+47.24970;-122.43800
Tahiti;-17.55000;-149.60000
Tai Tam Hong Kong;+22.25000;+114.20000
Taipei Taiwan;+25.03330;+121.63330
Talara Peru;-4.56670;-81.25000
Tallahassee FL;+30.44500;-84.28170
Tampa FL;+27.94940;-82.45690
Tangier Morocco;+35.86670;-5.91660
Taora Island;+8.70830;+171.23330
Taylor MI;+42.22500;-83.26830
Tegucigalpa Honduras;+14.06670;-87.21670
Tehran Iran;+35.75000;+51.50000
Teignmouth England;+50.55000;+3.51000
Tel Aviv Israel;+32.01700;+34.88300
Tempe AZ;+33.41500;-111.92800
Tengah Singapore;+1.38330;+103.71670
Tenino WA;+46.87472;-122.83500
Tern Island HI;+23.86720;-166.28800
Terre Haute IN;+39.46750;-87.40720
Texarkana AR;+33.43000;-94.04170
Texarkana TX;+33.43000;-94.04170
The Pas MB;+53.88000;-101.17000
Thibodaux LA;+29.79500;-90.80670
Thomasville AL;+31.91700;-87.71700
Thornton CO;+39.86330;-104.96500
Thousand Oaks CA;+34.17170;-118.84000
Thule Greenland;+76.54000;-68.70000
Thunder Bay ON;+48.45000;-89.20000
Tifton GA;+31.41700;-83.56700
Tillson NY;+41.83860;-74.07000
Timmins ON;+48.48000;-81.33000
Tinak Marshall Is;+7.13333;+171.91670
Tinian Island;+14.99560;+145.61560
Tokyo Japan;+35.68330;+139.73330
Toledo OH;+41.65390;-83.54420
Tombstone AZ;+31.66700;-110.00000
Topeka KS;+39.05440;-95.67300
Toronto ON;+43.67000;-79.37000
Torrance CA;+33.82500;-118.30800
Torrington CT;+41.83300;-73.16700
Toulouse France;+43.61670;+1.45000
Tours France;+47.38330;+0.65000
Townsville Australia;-19.25000;+146.76670
Trapani Sicily;+37.90000;+12.48300
Traverse City MI;+44.75000;-85.66700
Trenton NJ;+40.22060;-74.77030
Trinidad CO;+37.18300;-104.51700
Tripoli Libya;+32.83330;+13.21670
Trois-Rivieres PQ;+46.36000;-72.68000
Troy MI;+42.61000;-83.15000
Troy MT;+48.46700;-115.93300
Troy NY;+42.72920;-73.68280
Truk Atoll Micronesia;+7.45528;+151.83720
Truth or Consequences;+33.16700;-107.33300
Tucker GA;+33.52000;-84.12000
Tucson AZ;+32.22080;-110.96900
Tucumcari NM;+35.18300;-103.71700
Tulsa OK;+36.15330;-95.99280
Tunis Tunisia;+36.85000;+10.21700
Tupelo MS;+34.23300;-88.71700
Tuscaloosa AL;+33.20500;-87.56670
Twin Falls ID;+42.56170;-114.47000
Tyler TX;+32.34500;-95.30170
Ubon Thailand;+15.25000;+104.86670
Udon-Thani Thailand;+17.38330;+102.80000
Uelzen Germany;+52.97000;+10.52000
Ujung Pandang Indones;-5.06670;+119.55000
Unalaska AK;+53.91000;-166.54000
Union City NJ;+40.75330;-74.03830
Union City TN;+36.41700;-89.06700
University City MO;+38.66000;-90.33330
Upolu Point HI;+20.20360;-155.84600
Upolu HI;+20.26833;-155.86300
Urbana IL;+40.11170;-88.20170
Utica NY;+43.10330;-75.22580
Utirik Marshall Is;+11.23330;+169.85000
Vacaville CA;+38.27000;-121.50000
Val-d'or PQ;+48.08000;-77.78000
Valdez AK;+61.13000;-146.28000
Valdosta GA;+30.83170;-83.27830
Vale OR;+43.98300;-117.23300
Valentine NE;+42.86700;-100.56700
Valhalla NY;+41.81300;-73.77250
Vallejo CA;+38.11000;-122.25000
Valletta Malta;+35.83330;+14.48330
Valparaiso Chile;-33.03320;-71.53320
Van Buren ME;+47.15000;-67.96700
Van Nuys CA;+34.18330;-118.36700
Vancouver BC;+49.25000;-123.08000
Vancouver WA;+45.62500;-122.67000
Vandans Austria;+47.09920;+9.86340
Vandenberg AFB CA;+34.73330;-120.58300
Vaughn NM;+34.61700;-105.21700
Venice CA;+33.90000;-118.44200
Venice Italy;+45.41670;+12.30000
Ventura CA;+34.28330;-119.30000
Vermillion SD;+42.78000;-96.92830
Vernal UT;+40.48300;-109.66700
Vicksburg MS;+32.34830;-90.87830
Victoria BC;+48.63000;-123.40000
Victoria TX;+28.80500;-97.00500
Vienna Austria;+48.21670;+16.36670
Vineland NJ;+39.48670;-75.02670
Virginia Beach VA;+36.84670;-75.97500
Virginia Beach VA;+36.84611;-76.13920
Visalia CA;+36.33500;-119.29700
Vladivostok Russia;+43.10000;+131.78330
Vols Austria;+47.15210;+11.19480
W Fargo ND;+46.87170;-96.90330
W Hartford CT;+41.75000;-72.74000
W Springfield MA;+42.10143;-72.63000
W Warwick RI;+41.70830;-71.52500
Wabash IN;+40.75000;-85.83300
Waco TX;+31.55330;-97.13330
Wahiawa HI;+21.50000;-158.03300
Waialua HI;+21.55000;-158.13300
Waikola HI;+19.86700;-155.75000
Wailuku HI;+20.91700;-156.50000
Waimea HI;+21.93300;-159.63300
Waipahu HI;+21.33300;-158.03300
Wake Island;+19.28167;+166.63640
Wakefield MA;+42.50000;-71.06670
Waldoboro ME;+44.10000;-69.36700
Walker LA;+30.44940;-91.18330
Walla Walla WA;+46.06890;-118.34000
Wallace ID;+47.45000;-115.91700
Wallowa OR;+45.56700;-117.53300
Walnut Creek CA;+37.90170;-122.05800
Waltham MA;+42.37330;-71.23670
Warner Robins GA;+32.61670;-83.60170
Warren MI;+42.50830;-83.02670
Warren OH;+41.23670;-80.80830
Warren PA;+41.83300;-79.16700
Warsaw Poland;+52.58340;+21.08330
Warwick RI;+41.70170;-71.45830
Wasco OR;+45.60000;-120.70000
Waseca MN;+44.07420;-93.49250
Washington (USNO) DC;+38.92056;-77.06580
Washington DC;+38.89750;-77.00920
Washington IL;+40.69300;-89.40000
Waterbury CT;+41.55360;-73.04190
Waterloo IA;+42.49440;-92.33890
Waterloo ON;+43.46000;-80.49000
Watertown NY;+44.00000;-75.91700
Watertown SD;+44.90170;-97.11330
Waterville WA;+47.63300;-120.06700
Waukegan IL;+42.35830;-87.83330
Waukesha WI;+43.00220;-88.23670
Wausau WI;+44.96700;-89.66700
Wauwatosa WI;+43.05170;-88.00670
Waycross GA;+31.18300;-82.40000
Wayne NE;+42.21700;-97.05000
Waynesboro VA;+38.06250;-78.87500
Waynesburg PA;+39.93330;-80.23330
Weirs NH;+43.70000;-71.25000
Weirton WV;+40.40500;-80.58830
Wellington N Zealand;-41.24990;+174.75000
Wells NV;+41.11700;-115.06700
Wendover UT;+40.78300;-114.01700
West Allis WI;+43.00830;-88.00670
West Covina CA;+34.07170;-117.90900
West Haven CT;+41.28330;-72.95330
West Hills CA;+34.18720;-118.63800
West Memphis AR;+35.14670;-90.17670
West Palm Beach FL;+26.71670;-80.05330
Westbrook ME;+43.67670;-70.36330
Westerly RI;+41.41700;-71.83300
Westland MI;+42.29670;-83.38670
Westminster CA;+33.77500;-117.99300
Westminster CO;+39.83000;-105.03300
Westminster MD;+38.56110;-76.99440
Westover AFB MA;+42.20000;-72.53330
Weymouth MA;+42.22170;-70.96500
Wheaton MD;+39.08300;-77.08300
Wheeler AFB HI;+21.48472;-158.04000
Wheeling WV;+40.06750;-80.72220
Whenuapai New Zealand;-36.78330;+174.63330
Whidbey Is WA;+48.30000;-122.65000
White Plains NY;+41.03330;-73.76330
Whitehorse Yukon;+60.71700;-135.06700
Whittier CA;+33.96670;-118.04200
Wichita Falls TX;+33.90940;-98.49110
Wichita KS;+37.69170;-97.33780
Wickenburg AZ;+33.96700;-112.73300
Wilder ID;+43.61050;-116.94200
Wilkes-Barre PA;+41.24220;-75.88800
Willcox AZ;+32.25000;-109.83300
Williston ND;+48.14830;-103.62200
Wilmington DE;+39.74610;-75.54750
Wilmington NC;+34.23670;-77.92330
Winchester ID;+46.23300;-116.65000
Winchester KY;+38.00000;-84.25000
Winchester NH;+42.75000;-72.41700
Winchester VA;+39.16700;-78.16700
Windam CT;+41.75000;-72.08300
Windsor ON;+42.28300;-82.96700
Winnemucca NV;+40.10000;-119.11700
Winner SD;+43.36700;-99.83300
Winnett MT;+47.01700;-108.33300
Winnfield LA;+31.93300;-92.65000
Winnipeg MB;+49.90000;-97.13000
Winona MN;+44.05000;-91.66700
Winona MS;+33.48300;-89.71700
Winooski VT;+44.50000;-73.16700
Winsted CT;+41.91700;-73.08300
Winston-Salem NC;+36.09780;-80.24500
Wolphaartsdijk Neth.;+51.53330;+3.89860
Woodland Hills CA;+34.15030;-118.59000
Woodsville NH;+44.16700;-72.00000
Woodward OK;+36.41700;-99.40000
Woonsocket RI;+42.00000;-71.50000
Woonsocket SD;+44.05000;-98.28300
Worcester MA;+42.26030;-71.80470
Wotje Marshall Is;+9.46670;+170.23330
Wright-Patterson AFB;+39.83330;-84.05000
Wurzburg Germany;+49.82000;+9.89100
Wynnewood PA;+40.01000;-75.17990
Wyoming MI;+42.89670;-85.70670
Wytheville VA;+36.91700;-81.10000
Yakima WA;+46.59500;-120.51300
Yakutat AK;+59.53300;-139.58300
Yalta Ukraine;+44.48330;+34.20000
Yankton SD;+42.87500;-97.39000
Yap Island Micronesia;+9.49750;+138.08940
Yardley PA;+40.21100;-74.77600
Yellowknife NWT;+62.48000;-114.42000
Yonkers NY;+40.93190;-73.89830
York PA;+39.95970;-76.72670
Yorktown Heights NY;+41.33330;-73.76670
Youngstown OH;+41.09920;-80.65050
Yuba City CA;+39.13300;-121.63300
Yuma AZ;+32.71500;-114.62300
Yuma CO;+40.13300;-102.83300
Zanesville OH;+39.93830;-82.00830
Zaragoza Spain;+41.66670;-1.05000
Zurich Switzerland;+47.36670;+8.53330
Zwickau Germany;+50.70000;+12.50000
